Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
07-03-2019,25.2,32,26.3,86,1.5,0.6,4,260,0,C
08-03-2019,24.2,34.4,29.5,71,0.5,0.8,4,220,1,C
09-03-2019,25.8,35.5,28.1,78,0,8.4,3,320,1,C
10-03-2019,25.2,35,28.6,79,19.1,6.5,5,330,1,C
11-03-2019,25.7,32.6,28.6,81,2.8,7.6,5,350,1,C
12-03-2019,26.4,33,28.5,78,0,2,4,340,1,C
13-03-2019,25.8,34.6,28.6,78,3.5,1.7,6,140,1,C
14-03-2019,24.8,33.8,27.7,80,19,7.1,3,300,1,C
15-03-2019,25,32.8,28.2,79,0.4,4.2,5,140,1,C
16-03-2019,24.6,34.1,27.6,82,15.5,5.3,5,340,1,C
17-03-2019,25.4,32.8,27.3,83,8.4,6.2,5,340,1,C
18-03-2019,24.5,33,27.2,87,25.6,4.6,2,300,0,C
19-03-2019,25,32.7,28.1,83,31.8,6.4,8,320,1,C
20-03-2019,25.6,32.4,28.6,81,1.3,6.9,5,320,1,C
21-03-2019,26,32.6,28.5,83,0,6.5,4,290,1,C
22-03-2019,26.2,34,29.1,82,2.3,5,4,250,1,C
23-03-2019,25.8,34.4,29.3,80,3,7.2,5,310,1,C
24-03-2019,26.4,28.9,27.3,84,1.5,5,3,340,0,C
25-03-2019,25.8,32.8,28.9,81,8888,0,4,340,1,C
26-03-2019,26,32.5,28.7,80,1,7.2,5,90,1,C
27-03-2019,26.2,32.4,29.1,80,2.5,2.5,3,320,1,C
28-03-2019,26.8,32,28.3,83,3,2.3,5,320,1,C
29-03-2019,24.4,33.2,28.6,80,5.1,3,3,300,1,C
30-03-2019,25.2,33.6,29.2,79,0,5.6,4,220,1,C
31-03-2019,25.7,34.2,28.8,78,0,6.2,3,180,1,C
01-04-2019,26,32.8,28.9,81,28,8.3,6,150,1,C
02-04-2019,25.4,32.2,27.9,86,65.5,4.6,3,320,1,C
03-04-2019,26.2,32.4,29.3,76,1,2.6,3,90,1,C
04-04-2019,26.2,32.5,29,80,0,5.7,3,80,1,C
05-04-2019,25.9,33.3,28.8,78,0,4.1,4,330,1,C
06-04-2019,25.8,35.4,29,78,0,4.7,3,330,0,C
07-04-2019,26.1,33.6,28.8,80,1,4.8,4,330,1,C
08-04-2019,25.9,34,29.6,78,16,6.4,4,340,1,C
09-04-2019,26.2,33.5,29.1,78,2.3,8.5,3,50,1,C
10-04-2019,26.2,32,28.4,89,5.6,4,5,90,1,C
11-04-2019,25.6,32.4,28,88,42.5,2,4,100,1,C
12-04-2019,26,33,28.7,80,2.6,4,3,110,1,C
13-04-2019,26,30.6,28,89,0,4.3,2,300,0,C
14-04-2019,26.2,33.4,27.2,89,9,0.2,5,200,0,C
15-04-2019,26,32,28.4,87,30.3,3.9,4,320,0,C
16-04-2019,26.6,32.7,28.7,85,4,1.5,4,90,1,C
17-04-2019,26.4,34,29.4,82,0,2.9,4,340,1,C
18-04-2019,27,34.6,30.4,76,0,6.7,5,100,3,E
19-04-2019,27.8,34.2,30.7,73,,9.2,7,110,3,E
20-04-2019,27.2,34.7,30.3,71,0,9.6,4,110,2,E
21-04-2019,27.8,34.2,30.2,76,0,5.3,6,120,3,E
22-04-2019,27.5,34.6,30.5,74,0,6.8,6,110,2,E
23-04-2019,27.2,35,30.4,72,,6,6,110,3,E
24-04-2019,27,34.4,30.1,72,0,9.6,6,70,2,E
25-04-2019,27,34.4,30,75,0,8.2,5,120,2,C
26-04-2019,26.8,34.2,30,72,3.2,3.6,5,330,1,C
27-04-2019,27,34.2,29.6,78,4.9,6.8,5,60,1,C
28-04-2019,26.9,32.6,28.6,81,0,7.6,4,80,2,C
29-04-2019,24,32.6,27.6,85,45.7,8,3,80,1,C
30-04-2019,25.2,32.7,28.4,83,28.6,1.2,4,340,1,C
01-05-2019,25.8,32.6,28.6,82,1,2.8,3,350,1,C
02-05-2019,26.2,33.5,28.7,83,10.5,1.2,6,90,1,C
03-05-2019,25.8,34,29.4,79,5.1,7.8,3,60,1,C
04-05-2019,25.6,34.2,29.3,76,0,7.2,3,60,1,C
05-05-2019,26,34.4,29.8,72,8888,8.4,3,80,1,C
06-05-2019,27,34.7,29.6,78,0,8,2,70,1,C
07-05-2019,27,34.5,29.6,76,1.6,7,5,170,1,C
08-05-2019,27,34,29.1,73,0,9,3,70,1,C
09-05-2019,26,33.5,29.2,73,0,7.2,7,110,2,E
10-05-2019,26,34,29.3,72,,8.8,5,80,2,E
11-05-2019,26,34.6,29.2,72,0,7.7,6,120,2,C
12-05-2019,26,34.4,29,73,0,8.8,5,70,2,E
13-05-2019,25,34.1,28.9,73,0,8,4,100,2,E
14-05-2019,26,34,29.8,73,0,9.4,4,70,2,E
15-05-2019,27,34.4,30.2,72,0,8.8,6,100,3,E
16-05-2019,27,33.2,29.4,74,0,8.1,3,80,1,E
17-05-2019,25,33.4,28.4,75,,4.8,3,70,1,C
18-05-2019,25,34.1,28.5,72,0,4,4,120,2,E
19-05-2019,25,34.4,28.5,70,0,6.7,5,70,2,E
20-05-2019,25,33.8,28.6,72,0,9.3,6,60,2,E
21-05-2019,26,34.4,29.3,70,0,9.5,6,70,2,C
22-05-2019,25,34.4,29.7,71,0,9.6,4,110,2,C
23-05-2019,26,34.8,29.7,71,0,9.5,7,100,2,E
24-05-2019,26,34,29.3,71,,9.5,5,140,2,SE
25-05-2019,25,33.5,28.6,70,0,9.5,5,130,2,C
26-05-2019,26,35,29.1,71,0,9.6,5,100,2,E
27-05-2019,26,34.4,29.2,74,0,8.8,3,80,2,E
28-05-2019,27,34.2,29.3,74,0,7.8,6,90,2,E
29-05-2019,27,34.4,30,72,0,9,7,100,2,E
30-05-2019,25,34.5,28.6,73,0,9,6,110,2,E
31-05-2019,25,33.4,28.7,73,0,8.8,7,90,2,C
01-06-2019,24,34.2,28.3,69,0,8.5,5,120,1,C
02-06-2019,25,34.4,28.4,70,0,9.6,5,90,1,C
03-06-2019,25,32.6,28.3,74,0,8,4,80,1,C
04-06-2019,25,32.5,28.1,76,0,3,4,120,1,C
05-06-2019,25,33.7,28.8,74,0,1,6,110,3,E
06-06-2019,25,33.8,28.7,75,0,8.8,7,100,2,E
07-06-2019,25,33.2,28.8,76,0,8.2,5,90,2,C
08-06-2019,25,34.4,28.7,71,0,8.2,3,90,1,C
09-06-2019,25,34.5,28.7,69,0,7.8,5,120,2,C
10-06-2019,25,34.8,28.9,68,0,8,4,120,2,C
11-06-2019,25,34.3,28.8,69,0,9.3,4,130,2,C
12-06-2019,25,34.2,28.8,67,0,7.9,4,120,1,C
13-06-2019,25,33,28.7,73,0,9.3,5,70,1,C
14-06-2019,26,33.8,29.4,73,,1.8,4,60,2,C
15-06-2019,26,35,29.1,73,0,1.2,5,110,2,E
16-06-2019,24,34.2,27.7,72,0,8,4,90,2,E
17-06-2019,24,32.5,27.4,71,0,9.1,6,130,2,C
18-06-2019,24,31.6,27.6,74,0,8.1,5,100,2,C
19-06-2019,23,32.4,27.4,70,0,4,5,110,1,C
20-06-2019,24,31.8,27.4,70,,4.9,5,100,1,C
21-06-2019,23,33.4,27.4,68,0,4.8,4,120,2,E
22-06-2019,24,34,27.4,75,0,8,4,110,1,E
23-06-2019,24,33.4,28,69,0,8,5,100,2,SE
24-06-2019,24,32.7,27.6,68,0,4.2,5,70,2,C
25-06-2019,24,32.5,27.7,70,0,6.5,6,150,2,E
26-06-2019,23,33,28.1,70,0,3.6,6,140,2,C
27-06-2019,25,32.4,28,70,0,3.2,4,120,1,C
28-06-2019,24,32,27.3,66,0,6.2,4,60,1,C
29-06-2019,22,32,26.4,68,0,8.2,7,90,2,E
30-06-2019,23,31.6,26.5,66,0,7.8,4,90,2,C
01-07-2019,23,32.2,26.7,70,0,8,4,120,2,C
02-07-2019,23,32.8,27.8,69,0,7,4,100,1,C
03-07-2019,24,33.5,28.9,69,0,7.6,5,100,2,E
04-07-2019,26,31.4,28.6,78,0,7.7,6,110,2,E
05-07-2019,26,32.6,28.8,78,1.2,3.4,6,120,2,C
06-07-2019,24,32.6,27.9,74,0.5,6.5,5,140,3,E
07-07-2019,25,32.2,28.4,68,0,8.1,6,120,2,C
08-07-2019,25,31.4,27.4,68,0,8,6,100,2,C
09-07-2019,23,31.3,26.7,70,0,7.9,5,120,2,C
10-07-2019,24,32.3,27.6,68,0,8.1,6,80,2,C
11-07-2019,24,33,27.5,70,0,7.9,6,110,2,C
12-07-2019,24,34.2,27.8,68,0,7.6,7,110,2,E
13-07-2019,23,33.4,27.6,68,0,8.5,5,90,2,C
14-07-2019,22,32.4,25.6,71,0,8,7,150,2,C
15-07-2019,22,32.7,26.7,65,0,9.7,6,130,2,E
16-07-2019,22,33.5,27.2,66,0,9,5,100,2,C
17-07-2019,23,33,27,69,0,9.5,6,110,2,C
18-07-2019,23,33.8,28.3,64,,9.8,6,120,2,C
19-07-2019,25,32,28.1,72,0,9.5,7,80,2,C
20-07-2019,26,34.2,28.7,72,0,0.2,7,110,3,E
21-07-2019,25,34.2,28.4,70,0,8.2,4,100,2,SE
22-07-2019,24,33.6,27.6,67,0,9.9,4,130,2,C
23-07-2019,24,33.4,27.7,72,0,9.8,6,120,2,E
24-07-2019,22,33.6,27.7,70,0,9.8,7,140,2,C
25-07-2019,23,33.3,26.9,69,0,7.1,7,110,2,C
26-07-2019,23,33.7,28.2,69,0,9.8,5,110,2,C
27-07-2019,24,34.2,27.6,73,0,9.7,7,80,2,E
28-07-2019,24,33,27.8,70,0,8.5,5,110,2,C
29-07-2019,23,33.6,27.2,67,0,8.3,6,100,2,E
30-07-2019,23,33.1,27.7,69,0,9.6,5,120,2,C
31-07-2019,24,32.6,27.1,66,0,9.3,6,100,2,E
01-08-2019,24,32.4,27.3,67,0,8.8,5,130,2,E
02-08-2019,23,32.9,27.8,68,0,9.3,5,130,2,E
03-08-2019,23,32.2,26.6,69,0,9.4,6,120,2,E
04-08-2019,23,32.6,27.2,63,0,9,5,170,2,E
05-08-2019,22,32.4,26.7,64,0,9.2,4,80,2,E
06-08-2019,22,33.1,26.8,63,0,9,5,100,2,C
07-08-2019,22,32.7,26.8,63,0,8.9,6,90,2,E
08-08-2019,23,33.2,27,65,0,8.5,5,80,2,E
09-08-2019,23,33.4,27.7,66,0,8.8,6,120,3,E
10-08-2019,23,35,27.8,64,0,8.8,7,100,3,E
11-08-2019,24,32.4,27.6,70,0,8.5,6,120,2,SE
12-08-2019,24,33.2,27.9,70,0,9.2,8,130,4,E
13-08-2019,25,32.6,29.3,68,0,8.2,8,110,4,E
14-08-2019,26,33.1,29.1,68,0,9.7,8,100,3,E
15-08-2019,26,33.5,28.5,72,0,9.2,6,90,3,E
16-08-2019,24,32.6,27.8,70,0,7.1,6,90,2,SE
17-08-2019,24,33.5,27.7,66,0,7.4,5,110,2,E
18-08-2019,23,33,27.7,62,0,10,6,110,2,E
19-08-2019,23,33.8,27.9,63,0,8.8,5,70,2,C
20-08-2019,24,34,28.7,61,0,9.8,6,120,2,SE
21-08-2019,25,33,28.8,68,0,8.8,6,110,3,E
22-08-2019,26,33.8,29.4,66,0,9.7,6,100,2,E
23-08-2019,24,32.7,27.7,68,0,9.4,8,90,2,C
24-08-2019,24,33.6,28.1,67,0,9.5,6,70,2,E
25-08-2019,24,34.2,28.3,68,0,9.2,6,90,2,E
26-08-2019,25,33.8,28.9,66,0,9.6,6,90,2,E
27-08-2019,25,33.3,28.6,67,0,8.2,4,140,2,E
28-08-2019,24,33.4,27.8,66,0,7.7,7,130,3,E
29-08-2019,25,33,27.8,68,0,7,7,80,3,E
30-08-2019,24,33.2,27.5,66,0,9.4,8,100,3,C
31-08-2019,23,32.5,28,64,0,9.3,7,80,3,SE
01-09-2019,24,34.5,28,66,0,9.2,5,110,2,E
02-09-2019,24,34,28.4,66,0,9.2,5,110,2,E
03-09-2019,25,33.6,28.9,66,0,9.2,5,80,2,E
04-09-2019,24,32.8,27.5,64,0,8.8,5,70,3,E
05-09-2019,23,33,27.7,61,0,8.8,4,120,2,E
06-09-2019,24,33.8,28.2,61,0,8.6,6,80,2,SE
07-09-2019,23,33.8,27.9,66,0,8.9,5,110,2,C
08-09-2019,24,33.4,28.2,64,0,8.8,4,120,2,SE
09-09-2019,24,34.2,29,60,0,8.6,7,110,3,E
10-09-2019,26,35.1,30.7,54,0,9,6,140,2,SE
11-09-2019,24,33.5,28.5,67,0,8.7,6,140,2,E
12-09-2019,23,32.7,27.4,62,0,8.5,5,90,3,E
13-09-2019,23,33.6,27.8,66,0,8.6,5,110,2,C
14-09-2019,24,33,28.1,64,0,8.7,6,120,3,E
15-09-2019,25,33.1,28.2,67,0,8.7,7,120,3,E
16-09-2019,26,33,29.2,62,0,8.6,8,90,3,E
17-09-2019,26,34.2,29,66,0,8.8,6,110,3,E
18-09-2019,26,33.6,28.9,66,0,8.3,6,130,2,E
19-09-2019,25,34,28.4,67,0,8.8,6,110,3,E
20-09-2019,24,34.6,28.6,63,0,8.6,5,80,2,E
21-09-2019,24,34.6,28.5,66,0,8.7,6,110,2,C
22-09-2019,24,35,28.5,66,0,8.5,7,150,2,SE
23-09-2019,25,33.7,28.4,66,0,8.8,6,100,3,SE
24-09-2019,25,33.6,30.1,64,0,8.7,8,100,3,E
25-09-2019,26,35,29.5,64,0,9,7,90,3,E
26-09-2019,26,34.9,30.5,64,0,8.8,6,120,2,E
27-09-2019,26,35,30.1,63,0,8,5,110,2,E
28-09-2019,27,34.8,30.3,64,0,7.6,5,130,3,E
29-09-2019,26,34.6,29.9,63,0,8.8,7,70,2,E
30-09-2019,25,35,29.2,62,0,9,7,130,2,E
01-10-2019,24,35.5,29,63,0,9.2,5,110,2,E
02-10-2019,25,34.8,29.9,64,0,9.2,8,90,3,E
03-10-2019,26,36,30.3,64,0,8.7,6,110,2,E
04-10-2019,25,35.5,30.1,59,0,9,6,110,2,C
05-10-2019,24,36,29.7,55,0,8.8,7,90,3,C
06-10-2019,25,34.8,29.2,61,0,8.8,6,110,2,C
07-10-2019,26,35.4,30,63,0,9,5,130,2,C
08-10-2019,27,35.8,30.7,60,0,8.7,6,90,2,SE
09-10-2019,26,35,30.1,68,0,8.7,6,130,3,E
10-10-2019,27,35,30.7,64,0,9,7,90,3,E
11-10-2019,26,36,30.8,60,0,9.3,8,110,2,E
12-10-2019,26,36.5,30.2,61,0,9,3,80,1,E
13-10-2019,25,36,30.4,63,0,9,4,120,1,C
14-10-2019,26,36.4,30.8,59,0,8.6,5,50,2,SE
15-10-2019,26,35.8,30.4,64,0,8.8,6,130,2,E
16-10-2019,26,34.8,30.2,68,0,9.1,6,100,2,E
17-10-2019,26,34.8,29.8,62,0,9.1,6,80,2,E
18-10-2019,26,36.9,30.8,60,0,8.5,5,120,2,SE
19-10-2019,27,36.8,31,62,0,9.4,6,90,2,E
20-10-2019,27,36.2,30.5,64,0,9.4,8,100,3,E
21-10-2019,25,36.9,30.7,60,0,8.6,8,130,3,SE
22-10-2019,26,36.8,31.3,61,0,9.9,6,70,3,E
23-10-2019,26,36.8,30.8,65,0,9.5,7,120,2,E
24-10-2019,26,35.8,30.9,57,0,9.2,7,60,3,SE
25-10-2019,27,35.7,30.5,60,0,9,7,100,2,E
26-10-2019,26,35.9,30.8,61,0,9.6,6,80,2,E
27-10-2019,27,35.6,30.9,62,0,9.6,6,110,2,E
28-10-2019,26,37,31.6,60,0,9.6,4,100,2,E
29-10-2019,27,36.8,31.8,58,0,9.6,6,120,2,C
30-10-2019,26,36.6,31.5,58,0,9,7,60,3,E
31-10-2019,27,37,31.7,62,0,9.6,5,90,1,C
01-11-2019,27,35,30.3,69,1,7,4,60,1,C
02-11-2019,26,32.7,28.3,79,0,1.9,3,140,1,C
03-11-2019,26,35.4,29.9,69,0.6,2,6,130,1,C
04-11-2019,26,36.4,31.1,62,0,5.3,5,60,2,C
05-11-2019,27,35.7,31,64,0,8.7,4,90,1,C
06-11-2019,25,37.3,30.5,64,0,8.8,4,340,1,C
07-11-2019,26,37.2,31.6,59,0,9,5,340,2,C
08-11-2019,27,37.6,32.2,60,0,9.4,4,70,1,C
09-11-2019,27,37,32.4,59,0,9.7,7,70,2,C
10-11-2019,27,36.6,31.9,60,0,9.2,5,150,2,C
11-11-2019,27,37.3,32.1,62,0,9.5,6,70,2,E
12-11-2019,28,36.4,31,64,0,8.4,7,110,2,E
13-11-2019,27,32.6,30.1,74,0,5,5,120,2,C
14-11-2019,27,36.2,31,72,8888,1.5,5,360,1,C
15-11-2019,26,37.6,31.9,58,0,8.4,6,80,2,C
16-11-2019,26,37,31.6,59,0,9.4,6,130,2,C
17-11-2019,27,36.8,31.9,61,0,9.4,7,130,3,E
18-11-2019,27,37.4,32.1,60,0,9.6,5,100,2,C
19-11-2019,28,36,31.6,65,0,9.7,5,320,1,C
20-11-2019,28,37,31.9,60,0,5.1,3,90,1,E
21-11-2019,28,36,31.3,64,0,8,4,80,2,C
22-11-2019,27,36.8,31.7,60,0,8.7,4,110,1,C
23-11-2019,27,37.2,32.4,60,,8.9,6,140,2,C
24-11-2019,27,37.2,32.1,62,0,9.1,4,100,1,C
25-11-2019,27,37,32,62,0,9,3,70,1,C
26-11-2019,27,36.4,31.3,65,0,7.5,5,310,2,C
27-11-2019,27,35.3,30.4,73,15.2,9.7,5,70,2,C
28-11-2019,27,36.6,31.7,63,0,4.4,5,70,2,E
29-11-2019,28,36.5,31.7,63,0,7.4,5,100,2,E
30-11-2019,29,37,32.3,64,0,10,7,110,2,C
01-12-2019,27,37.4,31.6,65,0,8.4,6,110,2,C
02-12-2019,28,37.4,31.9,71,0,9.6,5,0,1,C
03-12-2019,27,37.2,31.6,68,0,7.7,7,320,2,C
04-12-2019,27,36.7,31.7,64,1,9,3,60,1,C
05-12-2019,27,33.8,30.2,76,8,7.2,4,330,1,C
06-12-2019,27,35.8,29.5,74,0,1.7,3,120,1,C
07-12-2019,28,35.8,31.4,66,0,5.3,4,320,1,C
08-12-2019,27,37.6,31.7,64,0,6.2,5,80,2,C
09-12-2019,28,37.4,31.6,68,0,9.8,4,120,1,C
10-12-2019,27,35.2,30.8,71,7.7,7.7,5,330,1,C
11-12-2019,28,36.4,31.5,66,0,4.6,4,310,1,C
12-12-2019,27,34.8,30.4,68,0,6,4,320,1,C
13-12-2019,26,35.8,30.9,66,0,3.3,5,340,1,C
14-12-2019,27,35.8,30.6,68,0,4.3,4,310,1,C
15-12-2019,27,34.9,29.5,70,0,5.4,4,310,1,C
16-12-2019,26,35.6,29.5,74,0,3.2,3,320,1,C
17-12-2019,26,34.6,29.3,74,8888,2,4,60,1,C
18-12-2019,26,36,30.4,72,1.4,3.5,5,10,1,C
19-12-2019,27,36.1,31.7,68,8888,7.2,4,350,1,C
20-12-2019,26,36.2,30.6,70,0,9.2,4,340,1,C
21-12-2019,28,36.2,31.2,71,4.8,9.7,4,310,1,C
22-12-2019,27,33.2,29.6,76,3.9,9,4,330,1,C
23-12-2019,27,35.3,29.5,74,0,3.5,4,190,1,C
24-12-2019,26,36.2,29.7,76,17,4.5,4,50,1,C
25-12-2019,26,34.6,29,79,0,6.5,5,340,1,C
26-12-2019,25,33.4,28.7,80,14.5,5.2,4,350,1,C
27-12-2019,26,33.8,28.9,81,0,3.8,3,320,1,C
28-12-2019,25,33.6,28.9,79,13,1.4,15,300,2,C
29-12-2019,25,34.3,29.9,76,0,8.5,4,340,1,C
30-12-2019,26,34.6,29.4,76,0,4.2,4,320,1,C
31-12-2019,26,33.8,29.3,78,1.5,4.7,5,330,1,C
