Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
18-02-2018,25,34,29.5,79,2.4,7.7,5,280,2,W
19-02-2018,25,34.5,28.9,79,0,5.2,5,230,1,N
20-02-2018,25,,28.3,79,1.2,7.1,6,270,2,N
21-02-2018,25.2,33.8,29.1,79,20.3,6.5,4,150,1,N
22-02-2018,24.5,,28,80,0,5.3,3,360,1,N
23-02-2018,23.2,32.8,27.5,83,7.6,1.7,4,360,1,N
24-02-2018,23.8,32,26.6,87,0,4.6,4,80,1,N
25-02-2018,24.2,33.8,28,82,0.9,1,4,120,1,N
26-02-2018,23.5,32.1,26.3,87,34.6,8.8,3,290,1,N
27-02-2018,24.4,34.3,28.6,78,0,0.8,3,320,1,N
28-02-2018,25.3,32.1,28,83,1,9.1,6,300,1,N
01-03-2018,25.6,33.1,28.1,87,0,1.1,4,120,1,N
02-03-2018,25.4,34,29,80,7.1,2.4,6,270,1,N
03-03-2018,25.4,30.6,27.8,86,0,7.6,2,300,0,N
04-03-2018,25.6,34.4,29.5,79,1.5,0,3,210,1,N
05-03-2018,26,32.2,28,86,5.1,8.6,3,250,1,N
06-03-2018,24.9,33.3,28.5,79,4.5,1.8,4,210,2,N
07-03-2018,24.8,32.2,27.7,83,8888,9,3,270,1,N
08-03-2018,24.6,33.4,28.3,83,12,0.9,4,190,1,N
09-03-2018,25,32.6,28.6,82,5.5,7.8,3,240,1,SW
10-03-2018,25,34.2,28.5,82,20,2.9,4,250,1,N
11-03-2018,25.2,32,27.8,83,33,5.6,4,250,1,N
12-03-2018,25.6,30.4,27.5,82,0,3.1,4,260,1,N
13-03-2018,25.6,30.8,26.9,87,0,0.9,4,80,1,N
14-03-2018,24.8,34.2,29.1,76,7.3,0.5,4,240,1,N
15-03-2018,25,34,29,78,0,6.5,3,200,1,N
16-03-2018,25.6,33.2,28.7,78,2.5,6.2,3,220,1,N
17-03-2018,25.2,32.2,27.5,84,15.2,6.2,4,240,1,N
18-03-2018,24.2,32.7,27.7,81,10.5,3.7,4,270,1,N
19-03-2018,25,33,28.6,79,0,5.2,3,200,1,N
20-03-2018,25.4,34.8,29.4,76,0,5.2,3,210,1,N
21-03-2018,25.7,32.6,29.1,79,20.5,8.8,4,280,2,S
22-03-2018,25.8,33.4,28.5,79,0,5.4,6,260,2,N
23-03-2018,24,33.8,28.9,76,,4,4,240,1,N
24-03-2018,25.6,33.3,28.9,81,0,7.6,4,280,1,N
25-03-2018,26,32.2,27.7,86,17.7,6.8,2,270,1,N
26-03-2018,25.2,33,28.2,80,9.2,2.5,4,270,1,N
27-03-2018,25.6,33.7,28.6,80,0,5,4,260,1,N
28-03-2018,25,34.8,28.4,79,0,5.2,6,80,2,N
29-03-2018,25.4,34.2,29.6,75,19.7,8,4,270,2,W
30-03-2018,25.2,34.6,29.4,78,4.7,8,6,260,2,N
31-03-2018,25.4,33.5,28.9,79,9.8,6.7,5,250,1,N
01-04-2018,25,34.4,29,77,0,5.2,6,280,2,N
02-04-2018,25.4,33.9,28.9,80,3.5,8.8,5,280,1,N
03-04-2018,24.5,34.3,28.8,78,8.2,5,4,220,1,N
04-04-2018,25,34.5,29.7,74,0,8.1,3,230,1,N
05-04-2018,25.6,34.8,30.1,70,0,,4,360,1,N
06-04-2018,27.1,35.1,30.2,74,0,8.8,3,90,1,N
07-04-2018,26.2,34.7,29.4,75,8888,9.8,4,360,1,N
08-04-2018,26.1,33.5,28.7,77,0,7.7,7,90,1,N
09-04-2018,25.7,34.2,29.5,75,0,5.7,4,360,1,N
10-04-2018,26.2,34.4,29.7,72,8888,6.5,4,90,1,N
11-04-2018,26.4,34.6,30.1,72,0,9.4,5,110,1,N
12-04-2018,27.2,34.8,30.7,74,0,8.9,5,90,1,N
13-04-2018,27.2,34.6,30.2,75,0,6.3,3,90,1,N
14-04-2018,27.7,35.3,31,74,0,8.2,4,100,1,N
15-04-2018,27.2,35.4,30.7,70,,9.8,4,100,1,E
16-04-2018,26.5,35,30,73,0,6.9,3,310,1,N
17-04-2018,26.6,34.6,29.5,78,,,3,310,1,N
18-04-2018,26.2,34.4,29.4,78,3.6,6.4,3,350,1,N
19-04-2018,26,34.4,29.6,75,2.2,7,3,270,1,N
20-04-2018,26.8,35,29.9,75,0,7.4,3,40,2,E
21-04-2018,26.2,34.6,29.6,74,,6.6,4,360,0,N
22-04-2018,26.6,33.4,29,80,0,5.3,4,90,2,E
23-04-2018,25.5,33.7,29,80,4.6,3.2,5,90,1,N
24-04-2018,26.3,34.5,29.5,76,2.2,4.1,5,90,1,N
25-04-2018,26,34.2,29.5,77,4.2,6,4,70,1,N
26-04-2018,26,33.9,29.1,79,15.5,7.7,4,70,1,E
27-04-2018,26.4,33.7,29.7,76,0,5.7,4,100,1,N
28-04-2018,26.5,34.8,29.7,73,0,6.3,3,340,1,N
29-04-2018,24,34.6,28.7,70,,8.9,3,100,1,N
30-04-2018,24.2,34.9,28.7,68,0,9,7,80,2,E
01-05-2018,25,34.8,29.2,69,,9,6,70,2,N
02-05-2018,24.4,34.2,28.5,68,0,9.2,4,40,1,N
03-05-2018,24.6,34.5,28.6,66,0,8.3,4,90,1,N
04-05-2018,24.9,34.4,28.6,62,0,5.8,6,100,2,E
05-05-2018,24.8,35,28.9,71,0,9.2,6,110,2,E
06-05-2018,25.4,34.8,30.9,71,0,9.3,7,100,3,E
07-05-2018,26.2,34.7,29.6,72,0,9,6,60,2,E
08-05-2018,26.2,34.6,29.8,72,0,8.9,4,90,2,E
09-05-2018,25.6,34.6,29.7,69,0,6.4,5,100,2,E
10-05-2018,26.2,35.2,30.1,68,0,8.7,8,80,2,E
11-05-2018,25,35.2,29.3,69,0,8.9,5,110,2,E
12-05-2018,24.8,34.6,29.4,68,0,9.6,7,100,2,E
13-05-2018,25.3,34.8,29.3,69,0,9.3,4,130,1,N
14-05-2018,26,35.1,29.8,69,,9.4,6,100,3,E
15-05-2018,26.2,34.1,29.9,75,0,9.5,7,100,3,E
16-05-2018,27.2,34,29.7,76,0,5.8,6,130,2,E
17-05-2018,26,34,29.5,74,,,4,70,1,E
18-05-2018,25.7,34.5,29.1,72,0,4,5,120,2,E
19-05-2018,25,35.2,29.1,71,0,7.9,3,120,1,N
20-05-2018,25.6,34.6,29.3,72,0,8.7,5,70,1,N
21-05-2018,26.2,34.2,28.1,79,8888,6.7,7,90,2,E
22-05-2018,27.2,33.9,30.1,76,0.9,1.8,6,100,3,E
23-05-2018,27.5,34.4,30.3,76,1.2,5.5,10,100,3,E
24-05-2018,26.9,34.4,29.6,76,2,6.3,6,150,2,N
25-05-2018,26,34.2,29.7,77,,7,4,100,2,E
26-05-2018,25.8,34.9,29.4,76,0,5.4,5,120,2,N
27-05-2018,26,35,29.4,70,0,7.6,5,150,1,N
28-05-2018,25.2,34.6,28.9,70,0,5.1,6,110,1,N
29-05-2018,24.8,34.4,29,69,,7.2,3,60,1,E
30-05-2018,24.2,33.1,27.8,72,0,9,4,110,1,N
31-05-2018,24.2,33.2,28,69,0,8,6,100,2,E
01-06-2018,24,34,27.8,70,0,8.8,3,50,1,N
02-06-2018,24,34.2,28.7,72,0,8.7,3,70,2,N
03-06-2018,23.4,33.8,29.2,72,0,8.6,4,130,1,N
04-06-2018,25.6,33.5,29,76,0,7.2,3,90,2,E
05-06-2018,25.9,34.4,29.8,75,0,5.3,6,80,1,E
06-06-2018,26.8,34.8,29.7,74,8888,6.4,4,70,1,N
07-06-2018,26.4,34.8,29.4,76,0,6,4,100,2,E
08-06-2018,26.2,34,28.8,74,3.5,9,4,100,2,E
09-06-2018,25.1,34.4,28.6,72,0,8.2,5,110,1,N
10-06-2018,24,34.2,28.4,69,,8.4,5,120,2,E
11-06-2018,24.2,34.7,29.1,73,0,8,5,130,2,N
12-06-2018,25.8,34.8,29.3,73,0,9,5,120,1,N
13-06-2018,24.9,33.2,28.2,73,0,7.2,5,80,1,N
14-06-2018,24.4,34.4,28.1,68,0,5.5,4,120,2,N
15-06-2018,23.4,34.3,28.1,68,0,8,6,100,2,N
16-06-2018,24,33.4,28,72,0,9.5,6,150,3,E
17-06-2018,24.6,32.8,28.9,71,0,8.8,7,120,3,E
18-06-2018,24.6,33.2,28.4,74,,9.5,5,120,2,E
19-06-2018,25,34.2,28.5,73,0,8.3,6,70,2,E
20-06-2018,25.1,34,28.1,75,0,6.4,4,100,1,N
21-06-2018,24.5,32.2,28,78,21,3.4,6,110,1,N
22-06-2018,25.4,33.4,28.4,78,1,5.4,5,110,2,E
23-06-2018,24.8,33.6,28.6,74,0,4.3,5,80,2,E
24-06-2018,25.4,33.8,28.8,73,0,8,6,90,3,E
25-06-2018,25.9,33,28.7,74,0,8.8,4,100,2,N
26-06-2018,24.4,33.2,28.1,75,,7,5,110,1,N
27-06-2018,24.2,34,28.5,69,0,4.6,5,100,1,N
28-06-2018,24.9,34,28.6,70,0,9.3,5,110,1,E
29-06-2018,23.8,33.6,27.8,70,0,8.6,7,100,1,N
30-06-2018,23.8,34.2,27.8,72,0,8.9,5,140,1,N
01-07-2018,23.5,34.3,28,67,0,9,4,130,2,E
02-07-2018,23.6,33.5,28.1,68,0,9.1,5,70,1,N
03-07-2018,22.8,34,27.8,67,0,8.1,5,120,1,N
04-07-2018,24.4,33.8,28.5,72,0,6.6,4,150,1,N
05-07-2018,23.6,33.5,27.9,65,0,6.5,5,120,2,N
06-07-2018,21.6,33.2,26.8,65,0,8.5,5,90,2,N
07-07-2018,22.4,32.4,26.8,70,0,8.1,5,110,2,E
08-07-2018,23.2,33.6,27.5,68,,8,6,120,2,N
09-07-2018,23.6,33.4,27.5,72,0,9.6,5,120,2,E
10-07-2018,23.3,33.4,27.4,70,0,9.2,6,100,2,E
11-07-2018,23,32.5,27,70,0,9.2,4,60,2,N
12-07-2018,22.8,33.4,27.3,71,,8.8,4,110,2,E
13-07-2018,23,33.1,27.2,69,0,8.8,4,80,1,N
14-07-2018,22.6,32.6,27,71,0,5.7,5,60,2,N
15-07-2018,23,33,27.3,67,0,8.2,4,120,2,E
16-07-2018,22.5,32.5,26.6,68,0,7.1,4,70,2,N
17-07-2018,22.5,32.8,27,70,0,9,5,130,2,SE
18-07-2018,23.2,33,27.6,72,0,9.2,6,110,2,E
19-07-2018,23.8,33.6,27.8,70,,8.5,6,90,2,E
20-07-2018,23.8,33.6,28.2,71,0,9.1,5,130,2,SE
21-07-2018,23.8,34.4,28.2,71,0,9.3,5,80,2,E
22-07-2018,24.1,34.4,28.5,73,0,7.4,5,70,2,E
23-07-2018,24.8,33.9,28.8,71,0,8.4,7,100,2,E
24-07-2018,23.5,33.4,27.2,71,0,9.2,7,100,2,E
25-07-2018,22.7,32.8,27,67,0,9.5,6,100,2,E
26-07-2018,22,33.7,26.8,67,0,8.8,4,70,2,E
27-07-2018,22.2,33.2,26.9,68,0,9.3,5,100,1,N
28-07-2018,21.8,33.8,27.6,69,0,9.2,5,120,1,N
29-07-2018,21.2,34,27.4,69,0,9.2,4,100,1,N
30-07-2018,23.2,34.7,27.8,70,0,9,5,80,2,E
31-07-2018,23.1,34.5,28,69,0,8.8,5,90,2,E
01-08-2018,23.4,33.6,28,69,,8.5,4,110,2,N
02-08-2018,23.6,32.7,27.1,64,,8.6,6,100,2,N
03-08-2018,21.6,32.6,25.9,65,0,8.6,5,160,1,N
04-08-2018,21.8,32.2,25.6,67,0,8.2,5,140,2,SE
05-08-2018,21.2,31.9,26,68,0,7.8,5,110,2,N
06-08-2018,21.4,32.5,26,64,0,8,5,110,2,N
07-08-2018,21.4,33.1,26.3,68,0,8.4,6,100,2,SE
08-08-2018,22.3,32.8,28.1,69,0,8.4,6,130,2,E
09-08-2018,24.7,33.4,28.4,68,0,8.5,5,130,3,SE
10-08-2018,24.4,33.2,28.1,71,0,8,5,30,2,SE
11-08-2018,23.2,33.2,27.2,73,0,7,7,90,2,E
12-08-2018,23,33.4,28,67,0,8.1,7,120,2,E
13-08-2018,23.7,34.2,27.6,71,0,9.2,7,110,2,E
14-08-2018,23.8,32.9,28,67,0,8.6,6,110,3,E
15-08-2018,23.8,33,28.1,64,,8.5,6,90,2,E
16-08-2018,22.4,33,27.2,60,0,8,6,100,2,N
17-08-2018,21.6,33.2,26.7,61,0,8.1,6,100,2,SE
18-08-2018,21.8,32.6,26.4,67,0,8.7,5,120,2,E
19-08-2018,22.2,32.9,27.3,67,0,9.2,8,80,3,E
20-08-2018,23.6,33.4,28.2,69,0,9.2,6,110,2,SE
21-08-2018,24,33.7,28.1,70,0,9.3,6,110,2,E
22-08-2018,24.2,33.6,28.5,67,,8.2,5,110,2,E
23-08-2018,23.2,34,27.6,64,0,8.2,5,70,2,E
24-08-2018,23.5,33.4,27.9,64,0,4,5,120,2,N
25-08-2018,22.4,32.2,27.1,63,0,9.4,5,130,2,E
26-08-2018,23.2,33.5,27.4,70,0,8.9,6,100,2,SE
27-08-2018,23.5,33.4,27.9,72,0,8.2,5,110,2,E
28-08-2018,24.8,34,29.1,66,0,8.3,7,120,2,E
29-08-2018,24.4,33.9,28.9,66,,8.8,6,100,2,N
30-08-2018,24.1,33,27.9,71,45.2,5.8,5,150,2,N
31-08-2018,24.6,34,28.7,68,0,8.6,4,100,2,N
01-09-2018,24.5,33,28.2,72,0,9,23,330,3,E
02-09-2018,24.5,33.3,28.5,72,0,5.8,4,100,1,N
03-09-2018,24.4,33.4,27.9,64,0,7,5,90,2,E
04-09-2018,22.8,33.5,27.8,65,0,9,5,70,1,N
05-09-2018,23.4,33.6,28,62,0,8.5,6,120,2,E
06-09-2018,23.8,34.3,28.5,62,0,0,7,160,3,E
07-09-2018,24.4,34,29.5,64,0,8.8,7,100,2,E
08-09-2018,24.2,35.2,29.4,63,0,8.7,6,100,1,E
09-09-2018,24.2,34.8,28.4,64,0,8.8,8,80,3,E
10-09-2018,24.5,34.4,29,63,0,8.6,9,120,3,SE
11-09-2018,24.2,34.9,28.6,65,0,8.7,7,100,2,E
12-09-2018,24.6,35.2,29.3,60,0,8.8,5,80,2,N
13-09-2018,22.8,24.8,28,58,0,8.8,5,310,2,N
14-09-2018,23,33.2,27.5,65,0,8.8,5,130,2,N
15-09-2018,23.1,33.4,27.3,64,,8.6,6,70,2,SE
16-09-2018,23,34.4,27.8,64,0,8.7,9,100,2,N
17-09-2018,23.7,34.4,28.6,67,0,8.2,4,110,2,SE
18-09-2018,24,34.6,28.6,66,0,,8,120,2,E
19-09-2018,25,35.2,29.1,69,,8.5,4,50,2,N
20-09-2018,26.4,32.5,28.8,72,0,4.8,3,340,1,N
21-09-2018,26,34.8,29.7,67,0,0.3,4,210,2,E
22-09-2018,26.1,34,29.7,67,0,8.7,5,140,2,E
23-09-2018,25,35.4,29.8,59,0,8,8,110,2,E
24-09-2018,25,35.5,29.9,60,0,9,7,120,2,E
25-09-2018,25,35.8,29.2,65,0,8.9,6,90,2,E
26-09-2018,25.4,35.3,29.7,64,,8.8,5,130,2,SE
27-09-2018,25,34.8,29.1,59,0,8,6,60,2,E
28-09-2018,23.4,34.4,29.1,59,0,8.7,6,120,2,E
29-09-2018,24.8,34.4,29.1,66,0,8.8,6,120,3,SE
30-09-2018,24.7,34.4,29.4,66,0,9,8,110,4,E
01-10-2018,25.8,35.3,30,67,0,9.2,6,100,2,E
02-10-2018,26,35.2,30.2,69,0,8.6,5,70,2,E
03-10-2018,26.8,35,30,69,,8.8,5,120,2,E
04-10-2018,26.5,34.4,29.6,65,0,7.2,7,110,4,SE
05-10-2018,27.2,35.2,30.3,65,0,6.1,6,100,3,E
06-10-2018,25.1,34.2,28.7,67,0,8.9,6,80,2,SE
07-10-2018,24.7,35,29.6,64,0,7.8,8,130,3,SE
08-10-2018,24,35.7,29.3,63,0,8.3,8,140,2,N
09-10-2018,25.2,35.7,29.9,63,0,9,6,110,2,E
10-10-2018,25,35.4,30.1,62,,9,6,130,2,SE
11-10-2018,25,36.5,30.1,61,0,8.9,8,80,3,SE
12-10-2018,25,35.5,30.1,66,0,9.3,4,100,1,N
13-10-2018,26,35.6,30.4,65,0,8.3,5,100,1,N
14-10-2018,25.8,36,29.7,65,0,4.8,4,90,1,N
15-10-2018,25.8,36.4,30.8,63,0,9,5,100,2,N
16-10-2018,25.8,35.9,30.7,60,0,9,5,120,1,N
17-10-2018,26.2,36.3,30.4,64,0,9.3,4,90,2,NE
18-10-2018,25.7,35.8,31,66,0,8.5,6,110,2,N
19-10-2018,26.3,34.7,30.2,63,0,9,5,50,2,N
20-10-2018,25,35.4,30.1,61,0,9.2,4,70,1,N
21-10-2018,25.9,35.6,30.2,65,0,5.4,4,110,2,E
22-10-2018,25.6,36.6,30.4,63,0,4.6,4,100,2,N
23-10-2018,26,36.5,31,63,0,9.9,6,90,1,N
24-10-2018,27.2,36.7,30.8,68,,9.3,4,50,1,N
25-10-2018,26.8,35.8,30.8,65,0,8.8,5,80,1,N
26-10-2018,25.6,36.2,30.8,63,,9,4,90,2,E
27-10-2018,26,36.2,30.7,62,0,9.2,6,60,2,N
28-10-2018,26.4,35.4,31.1,64,0,9.8,5,110,2,N
29-10-2018,25.6,32.2,29.2,71,0,7.9,4,120,1,N
30-10-2018,26.8,35.8,31,59,0,0.5,4,100,2,N
31-10-2018,26,36.1,30.3,61,0,9.6,7,100,2,E
01-11-2018,26.5,35.2,30.5,61,0,9,5,110,2,E
02-11-2018,26.4,33.9,30.2,65,0,7.8,7,120,2,E
03-11-2018,27.5,37.2,31.8,63,,3.8,7,180,3,N
04-11-2018,27.1,36.4,31.9,61,0,9.5,4,80,2,N
05-11-2018,27.2,35,31.1,68,0,8.6,7,120,2,E
06-11-2018,28.1,33.8,30.3,71,0,6.3,4,60,1,N
07-11-2018,26.6,35,30,74,0,1.2,4,340,1,N
08-11-2018,25.8,32.3,29.2,79,16.8,2.8,3,320,1,N
09-11-2018,26,32.1,28,82,1,1.2,4,70,1,N
10-11-2018,26.1,35,29.9,73,1,1.8,3,90,1,N
11-11-2018,25.8,35.2,29.7,75,,4.8,4,350,1,N
12-11-2018,26.4,35,30.1,73,0,8.5,4,320,1,N
13-11-2018,26,33.2,29.6,77,21.2,2.8,3,350,1,N
14-11-2018,26.2,35.6,30.5,71,8888,2.2,5,40,1,N
15-11-2018,27,35.1,30.2,73,0,8.1,6,10,2,N
16-11-2018,27,37.1,31.7,64,0,3,5,100,2,N
17-11-2018,27.6,36.7,31.7,64,0,9.6,5,90,1,N
18-11-2018,25.8,35.5,31,72,6,8.7,3,320,1,N
19-11-2018,25.8,35.4,30.3,73,13.6,7.3,3,340,1,N
20-11-2018,26.8,35.8,30.8,69,0,5.7,5,320,1,N
21-11-2018,26.1,35.5,29.5,71,8888,9.5,4,350,1,N
22-11-2018,25.8,34.6,30.3,67,2.3,9.4,5,150,1,N
23-11-2018,26,35.2,31.1,60,0,7.4,5,100,2,SE
24-11-2018,26.3,34.1,30.1,67,0,9,4,320,1,N
25-11-2018,25.4,34.3,29.3,76,28.3,2.5,4,320,1,N
26-11-2018,25.4,31,27.9,84,18.3,2.4,2,360,0,N
27-11-2018,24.4,32,28,82,34.1,0.5,3,20,1,N
28-11-2018,25.8,32.4,28.7,79,0,4.6,2,150,1,N
29-11-2018,26,35,29.4,78,0,3.8,5,80,1,N
30-11-2018,25.6,32.5,28.1,81,5.2,6.4,3,340,1,N
01-12-2018,25.6,32.4,28.7,78,8888,1.2,3,320,1,N
02-12-2018,25.2,34.1,30.1,72,18,2.5,4,70,1,N
03-12-2018,25.2,32.5,28.4,82,20.4,7.4,3,130,1,N
04-12-2018,25.2,35.3,30.6,71,0,1,4,60,1,N
05-12-2018,25.6,32.2,28.2,84,1.2,7.6,3,70,1,N
06-12-2018,26,33.6,29.5,78,0,3,4,350,1,N
07-12-2018,26.2,35.4,30.1,76,0,2.8,3,350,1,N
08-12-2018,26.6,35,30.4,78,0,7.2,3,330,1,N
09-12-2018,26.6,34.4,29.3,77,0,2,4,350,0,N
10-12-2018,26.7,35.1,30.6,74,8888,3.5,4,350,1,N
11-12-2018,26.2,33.8,29.8,79,8888,6.2,3,340,1,C
12-12-2018,26.5,33.2,29.3,83,19.1,1.5,4,240,1,C
13-12-2018,25.4,30,27.6,88,4.1,2,2,320,1,C
14-12-2018,24.8,32,28.1,81,3.4,0.2,4,40,1,N
15-12-2018,26.2,34.3,29.1,79,0.5,3.2,3,340,1,N
16-12-2018,26,33.5,29.9,78,9.9,7,3,290,1,N
17-12-2018,26.1,34.4,30.2,70,0,1,4,130,1,N
18-12-2018,26.6,35.5,30.3,66,0,6.2,4,310,1,N
19-12-2018,26.8,33.4,29.8,74,0.6,8.4,5,70,1,C
20-12-2018,26.3,32.4,29.1,79,11.4,6,3,340,1,C
21-12-2018,26.2,32.2,29.2,78,0,1.2,4,320,1,C
22-12-2018,25.3,33.8,27.9,84,24.8,1,3,270,0,C
23-12-2018,25.3,33.5,28.6,83,46,4.8,3,330,1,C
24-12-2018,25.3,31.2,28.2,76,6,1,3,330,1,C
25-12-2018,25.6,31,26.7,85,8888,0,5,90,1,C
26-12-2018,24.8,32.5,27.3,86,15.7,0.3,2,340,0,C
27-12-2018,25,34.4,29.1,76,18.2,0.9,5,310,1,C
28-12-2018,24.3,33.9,28.9,73,14.8,3.7,2,140,0,C
29-12-2018,24.7,34.4,29.9,70,0,0.4,3,320,1,C
30-12-2018,27.1,33.8,30,72,0,5.2,2,320,0,C
31-12-2018,27,33,29.1,75,0,1.1,5,330,1,C
