Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
03-04-2017,25.8,32.4,28,84,8888,3.6,4,310,2,N
04-04-2017,24.4,33,28,80,4,3.1,4,290,2,W
05-04-2017,25.4,32.8,28.4,82,42.3,4.9,6,320,2,N
06-04-2017,25.9,31.4,27.6,86,8888,7.5,5,290,2,W
07-04-2017,25.4,31.2,27.8,84,5,0.8,4,290,2,W
08-04-2017,25.4,29.6,26.4,91,1.5,1.5,2,290,0,N
09-04-2017,25.2,33.2,28.6,79,8,0,3,120,1,N
10-04-2017,25.8,34.3,29.2,79,0.5,7.6,4,90,1,N
11-04-2017,26,34,29.5,75,,6.3,3,80,1,E
12-04-2017,26.8,34.4,29.7,74,8888,7.5,4,300,1,N
13-04-2017,26.6,33.6,29.3,77,0.4,9.2,5,90,1,N
14-04-2017,25.8,31.9,27.9,82,0.2,6.4,6,330,1,N
15-04-2017,25.6,33.6,28.7,77,,4.1,4,70,1,N
16-04-2017,25.8,34.6,28.8,78,2.4,7,5,290,1,N
17-04-2017,26,33,29.4,78,,5.5,3,310,1,N
18-04-2017,26.8,33,28.8,83,8888,5.2,3,80,0,N
19-04-2017,26,34.2,28.2,80,1.2,3,3,310,1,N
20-04-2017,25.4,34.6,28.9,80,0,4.1,6,90,1,N
21-04-2017,25.9,35.2,29.4,76,1.8,6.7,4,310,1,N
22-04-2017,25.6,34.4,28,81,8888,6.6,3,320,0,N
23-04-2017,25.8,35,28.9,79,,3.2,5,60,1,N
24-04-2017,25.4,34.3,29.6,79,1,7.4,7,70,1,N
25-04-2017,25.4,35,29.1,79,4.3,8.2,5,310,1,N
26-04-2017,25.8,34.2,29.2,76,8888,7.4,4,320,1,N
27-04-2017,25.4,34,29.1,75,,7.7,4,290,1,N
28-04-2017,25.2,34.3,28.9,75,0,4.4,2,290,1,N
29-04-2017,25.2,34.6,28,83,4.2,4.5,5,0,1,N
30-04-2017,24.5,34.4,28.7,79,56.7,7.5,3,300,1,N
01-05-2017,25.4,34.8,29.7,75,,7.1,5,110,2,N
02-05-2017,26,34.3,29.2,78,1.5,9.6,6,80,1,N
03-05-2017,26.8,31.2,28.5,84,8888,4.2,3,90,0,N
04-05-2017,25.4,33.8,29.1,77,4.2,0,6,70,2,N
05-05-2017,26.2,34.2,29,78,,8.6,5,130,2,N
06-05-2017,24.8,32.9,28.3,81,63,6.8,7,100,1,N
07-05-2017,25.6,33,28.5,79,,4.2,5,90,2,N
08-05-2017,25.3,33.8,28.7,76,,4,7,110,2,E
09-05-2017,25,33,28.5,79,67.1,9,6,100,3,E
10-05-2017,25.8,33.6,29.2,75,,4.7,7,80,2,E
11-05-2017,25.6,33.2,28.8,74,,9.6,6,80,2,N
12-05-2017,25.4,33.2,28.8,75,0,9,8,70,2,E
13-05-2017,25.5,33.6,28.8,70,,6.8,4,70,2,E
14-05-2017,25,33.7,28.7,73,,9,4,100,1,E
15-05-2017,25.2,33.8,28.5,77,,9.1,6,110,2,E
16-05-2017,25.4,34.2,29.5,76,0,9,6,100,2,E
17-05-2017,25,34.8,29.1,74,,5.3,4,300,2,E
18-05-2017,25,34.2,28.6,71,0,8.7,6,80,2,E
19-05-2017,24.3,34.4,28.4,71,,8.7,5,70,2,E
20-05-2017,24.4,34.9,28.9,74,,10,5,70,2,E
21-05-2017,24.6,35,28.9,72,,8.3,4,320,2,E
22-05-2017,25.2,34.4,28.9,73,0,9,8,70,2,E
23-05-2017,24.8,34.2,28.5,71,,9.8,6,90,2,E
24-05-2017,23.5,34.2,28,67,,9.5,6,70,2,E
25-05-2017,24,35.1,28.8,70,,10,6,90,2,E
26-05-2017,24.6,34.8,29.2,77,0,10,7,110,2,E
27-05-2017,26,34.8,29.6,75,,7.7,6,110,2,N
28-05-2017,26.5,34,28.9,79,,5,5,100,2,N
29-05-2017,25.2,28.8,26.4,91,31.7,3.4,3,110,1,N
30-05-2017,25.5,33,28.5,84,2.4,0,6,110,2,E
31-05-2017,26.4,34.4,29.2,83,15.8,2.6,5,90,2,N
01-06-2017,26,33.4,28.8,82,4.5,5.9,4,70,1,N
02-06-2017,25,33,28.1,82,20,4.7,4,100,1,N
03-06-2017,24.6,33,28,78,0,2.3,6,110,2,N
04-06-2017,23.8,32,27.3,76,,8.6,4,80,1,N
05-06-2017,23.6,34,27.9,76,,2.6,5,100,1,N
06-06-2017,24,33.4,28.8,79,,8.6,5,80,2,E
07-06-2017,26.6,33.8,29.5,80,,6.5,6,80,2,N
08-06-2017,26.6,33,28.9,76,0,6.9,6,70,3,E
09-06-2017,25.2,33.5,28.7,75,8888,9,5,110,2,E
10-06-2017,24.7,33.6,28.4,76,,9.8,6,130,2,E
11-06-2017,25.2,34.6,28.8,72,0,9.7,5,100,2,E
12-06-2017,25.4,31,27.7,82,,7.2,8,110,2,N
13-06-2017,25.8,29.8,27.1,86,2.3,1.3,6,90,2,E
14-06-2017,26,32.2,28.6,81,8888,0,6,100,2,E
15-06-2017,26.4,32.8,28.6,82,4.6,4.7,7,70,2,N
16-06-2017,26.3,33.6,29.1,78,,5,5,90,2,E
17-06-2017,25.8,33,28.3,73,,8,7,120,3,E
18-06-2017,23,32.6,27,68,,9,6,80,2,N
19-06-2017,23.2,32.8,27.2,74,0,9.7,7,110,2,E
20-06-2017,23.4,33.8,28.1,72,,9.8,6,90,2,E
21-06-2017,24.9,30,26.9,85,0.3,9.3,5,90,2,E
22-06-2017,24.8,31,26.9,86,25.3,0,7,100,2,N
23-06-2017,25,32,28.2,81,2.3,2.2,8,110,2,E
24-06-2017,25.7,32.2,27.4,81,,6.5,5,70,1,N
25-06-2017,25.2,32.8,28,81,1,4,6,90,1,N
26-06-2017,25.6,33.2,28.3,81,8888,5,6,80,2,N
27-06-2017,25.2,33.4,28.3,81,4.5,5.7,4,70,1,N
28-06-2017,24.4,32.6,27.7,82,54.7,5.8,6,100,2,E
29-06-2017,23.9,32.2,27.2,76,,6.9,5,70,2,E
30-06-2017,22.6,33,26.8,75,,9.8,4,100,1,N
01-07-2017,22.8,33.4,28.2,74,0,9.9,8,100,3,E
02-07-2017,25.2,32.4,28.5,79,8888,6.2,7,150,3,E
03-07-2017,25,32.8,28.1,77,3.1,7.7,7,90,2,E
04-07-2017,25,33.4,28.3,73,,9,5,90,2,E
05-07-2017,24.4,34.2,28.5,70,,8,6,100,2,N
06-07-2017,24.9,33.7,28.3,71,0,7.2,6,70,2,E
07-07-2017,23.4,33.7,27.6,73,,,4,100,2,N
08-07-2017,24,33.8,28,74,,8.8,6,70,2,N
09-07-2017,24.5,33.4,28,74,0,9.4,7,80,2,E
10-07-2017,24.4,33.3,27.9,73,,8.4,6,90,2,E
11-07-2017,24.8,33,28.1,73,,8.6,7,110,2,N
12-07-2017,23.6,33.2,27.5,74,,8.4,7,100,3,E
13-07-2017,23.8,34,28,76,0,7.8,7,70,2,E
14-07-2017,24.6,33.5,28.4,75,,7.5,7,70,3,E
15-07-2017,25.5,32.6,28.9,67,,6,8,100,4,E
16-07-2017,23.3,32.1,26.7,73,0,9.9,7,100,3,E
17-07-2017,22,32.2,26.2,73,,10,8,100,4,E
18-07-2017,22.2,33.1,27.1,75,,6.5,7,90,2,N
19-07-2017,24.3,32.2,28,79,0.4,7.5,6,90,3,E
20-07-2017,24.4,33.4,27.9,77,,6.2,4,270,2,E
21-07-2017,24.8,33.4,28.1,75,0,9.8,4,80,2,E
22-07-2017,25,32.7,27.9,77,2.6,4.6,7,80,3,E
23-07-2017,24,33.4,27.6,71,,8.3,5,70,2,E
24-07-2017,22.6,32,26.5,71,,9.3,7,100,4,E
25-07-2017,22,33.4,26.6,70,0,9.7,8,110,2,E
26-07-2017,22.2,33.8,27.6,69,,8.5,7,150,2,E
27-07-2017,24.7,30.4,26.3,86,4.1,,4,280,1,N
28-07-2017,24.7,32.4,27.6,83,14.4,0,8,80,4,E
29-07-2017,25,33.3,28.1,76,8888,2.7,6,110,3,E
30-07-2017,24.2,33.2,27.6,76,0,7.6,8,80,2,E
31-07-2017,23.8,33,27.5,73,,8.8,5,80,2,E
01-08-2017,22.6,32.6,26.9,72,,8.9,4,90,2,W
02-08-2017,22.4,33,29.2,68,0,4.8,5,100,2,E
03-08-2017,23,33.4,27.5,74,0,9.6,4,100,2,W
04-08-2017,23.1,32.9,27.1,72,0,9.1,3,110,1,N
05-08-2017,23,33.4,27.2,73,,9,4,90,2,E
06-08-2017,23,32.6,27.8,69,0,,5,100,2,SE
07-08-2017,23.1,33.2,27.3,73,0,4.8,4,100,1,E
08-08-2017,23.2,33.6,28.5,68,0,9.3,5,100,2,E
09-08-2017,24.8,33.6,28.5,71,0,9.1,5,100,2,E
10-08-2017,24.3,33.7,28.2,70,0,6.9,3,130,1,N
11-08-2017,23.3,33.7,27.6,69,,9,3,90,2,E
12-08-2017,23.6,33.8,27.7,75,0,,4,100,2,E
13-08-2017,23.8,34,28.4,71,0,7.1,4,100,2,E
14-08-2017,24.6,34,30,64,0,9,6,150,2,N
15-08-2017,23,32.8,27.2,68,0,,6,120,2,E
16-08-2017,23.1,33.6,27,72,0,9.4,3,80,0,N
17-08-2017,22.7,33.9,27.3,64,0,9,6,90,2,E
18-08-2017,24.4,32.6,27.7,68,0,8.7,4,60,2,E
19-08-2017,24.4,34,28.3,68,0,2.5,5,60,2,E
20-08-2017,23.8,33.6,28,68,0,9,4,70,2,N
21-08-2017,23,33.6,27.6,67,0,9.8,5,110,2,E
22-08-2017,23.1,33.4,27.5,69,0,9.7,3,120,1,E
23-08-2017,23,34.3,28,65,0,9.8,5,110,2,E
24-08-2017,24.2,33.8,28.4,68,0,8.2,6,80,2,E
25-08-2017,24.4,34.2,28.7,66,0,9.6,5,80,2,E
26-08-2017,23,33.6,27.5,66,0,9.6,5,90,2,E
27-08-2017,23.3,33.2,27.8,65,0,9.6,7,90,3,E
28-08-2017,26.3,33.2,29.5,63,0,8.5,7,90,3,E
29-08-2017,24,33.8,29.4,59,,8.3,5,140,2,E
30-08-2017,23.2,33.4,28.2,65,0,9.2,4,60,2,E
31-08-2017,24.8,33.8,28.7,64,0,7.1,4,100,2,E
01-09-2017,23.6,30.4,27.7,64,0,9.8,5,160,2,SE
02-09-2017,23,34.8,27.9,66,,9.4,4,80,1,E
03-09-2017,24.2,34.5,28.8,64,0,8.8,7,100,2,E
04-09-2017,24.8,34.8,28.8,70,0,9,6,90,2,E
05-09-2017,24.9,33.9,29,66,0,8.1,5,80,2,E
06-09-2017,21.2,34,29,65,0,8,6,100,2,E
07-09-2017,24.6,33.7,28.9,69,0,8.8,9,130,4,E
08-09-2017,24.6,34.6,30.3,62,0,8.9,6,100,3,E
09-09-2017,26.8,34.8,29.9,69,0,8.8,7,100,3,E
10-09-2017,25,34.4,29.7,65,0,8.8,4,90,2,E
11-09-2017,24.8,34,28.8,70,0,8.1,4,50,1,N
12-09-2017,23.4,34.4,28.6,62,0,6.2,5,60,1,N
13-09-2017,23.7,34.8,29.3,63,0,8.9,6,110,2,E
14-09-2017,24.5,35,29.3,61,0,8.8,5,90,2,E
15-09-2017,24.4,35,29.7,63,,8.8,7,110,3,SE
16-09-2017,24,34.2,29.5,64,0,8.9,6,110,3,E
17-09-2017,24.2,35.8,29.5,68,0,8.2,4,100,2,E
18-09-2017,24.2,34.9,29.3,63,,8.8,6,110,2,E
19-09-2017,22.8,34.8,28,61,0,8.8,7,100,2,N
20-09-2017,23.5,34,28.4,62,0,8.8,6,100,2,E
21-09-2017,23.2,36,29.2,60,0,8.8,5,120,2,E
22-09-2017,24.7,35.1,29.7,60,0,9.1,4,120,2,SE
23-09-2017,25.6,35.4,29.6,65,0,8.4,6,60,2,E
24-09-2017,25.6,34,28.4,75,0,6,4,60,1,N
25-09-2017,25,33.7,27.6,81,1.2,2.9,6,100,2,E
26-09-2017,25.2,35.2,28,79,5.8,4.6,5,100,2,E
27-09-2017,25.2,34.6,30.5,71,2.5,2.7,5,100,2,N
28-09-2017,25.8,35.2,30.5,69,0,7.7,5,100,1,N
29-09-2017,26.2,36.3,29.8,70,0,7.2,4,130,1,E
30-09-2017,26,35.8,30.3,67,,8.8,3,80,2,SE
01-10-2017,24,35.7,30.5,67,0,9.1,7,100,1,N
02-10-2017,25.6,35.5,29.4,70,0,8.7,3,80,1,N
03-10-2017,25.6,35.6,30,64,0,5.5,4,50,2,E
04-10-2017,26.5,35,30.6,66,,6,4,50,2,N
05-10-2017,25.6,36.2,30.4,68,0,7.6,4,70,2,E
06-10-2017,25.8,36.4,30.8,61,0,9.3,4,70,2,SE
07-10-2017,26,36.1,30.4,68,0,9.3,5,100,2,E
08-10-2017,26,36,30.3,66,0,8.2,5,90,1,N
09-10-2017,26,35.8,30.8,67,0,8,4,140,1,NE
10-10-2017,27.4,36.8,31.2,67,0,8,5,80,2,N
11-10-2017,27.2,36.2,31,68,0,8.2,4,100,1,N
12-10-2017,26,37,31.9,62,,,4,110,2,E
13-10-2017,26.8,36.2,31,67,0,9.4,4,90,2,N
14-10-2017,26.8,37,31,64,0,7.4,4,300,2,N
15-10-2017,26.6,36,30.7,65,0,9.3,5,300,2,N
16-10-2017,26.6,33.8,29.4,72,0,3,3,110,1,N
17-10-2017,26.4,33.8,29.5,74,0,2.3,3,310,1,N
18-10-2017,26,34.6,29.8,73,0,0.6,4,290,2,N
19-10-2017,26.1,34.3,30,69,0,4.6,3,90,1,N
20-10-2017,25.4,37,30.8,71,0,5.5,4,20,2,E
21-10-2017,25.6,35.6,30.3,69,0,8.8,3,40,1,N
22-10-2017,25.2,35.5,30,71,0,8.4,5,320,2,N
23-10-2017,25.2,36.4,30.9,64,0,9.3,3,70,1,N
24-10-2017,25.4,35.5,29.8,71,13.5,9.3,4,270,1,N
25-10-2017,25.6,34.9,29.8,74,0,6.6,4,290,1,N
26-10-2017,26.8,33.8,29.8,73,0,6.8,3,300,1,N
27-10-2017,26,36,30.8,68,0,3.5,4,300,1,N
28-10-2017,24.8,36,30.2,73,43.5,6.5,3,300,1,N
29-10-2017,26,34.8,30.3,67,0,5.3,3,110,1,N
30-10-2017,26.2,36.4,30.9,64,0,6.5,3,320,1,E
31-10-2017,25.4,35.9,30,62,0,9.6,4,310,1,N
01-11-2017,25.2,35.8,30.1,66,0,8.4,3,100,1,W
02-11-2017,26.2,35.3,30.6,66,,8.8,3,70,1,N
03-11-2017,26.8,36.2,30.8,67,0,4.2,4,100,2,E
04-11-2017,26.8,36,31.4,64,0,4.7,3,120,1,N
05-11-2017,25.8,33.4,28.5,79,7.3,8.2,3,150,1,E
06-11-2017,25.1,36,30,71,1,0.7,3,110,1,N
07-11-2017,27.5,35.2,30.2,72,0,5.3,6,280,1,N
08-11-2017,26.4,36.2,30.4,71,0,3.5,4,50,1,N
09-11-2017,26.1,36.3,31,68,0,7.1,4,330,1,N
10-11-2017,26,36.2,31.3,67,0,8.1,4,60,1,N
11-11-2017,26,36.2,30.3,68,,8.5,3,310,1,N
12-11-2017,26.6,36,29.5,74,0.4,7.5,4,310,1,N
13-11-2017,25,34.6,28.3,79,0,2.8,4,170,1,N
14-11-2017,24.6,34,28.1,81,33.2,1.8,4,110,1,N
15-11-2017,25.5,31.4,27.3,86,6.6,0,5,320,1,N
16-11-2017,25.1,30.8,26.6,88,0,0,3,300,0,N
17-11-2017,24,34.6,27.4,82,3.7,1.5,3,310,1,N
18-11-2017,24.5,34.6,28.9,79,63.5,6.2,3,290,1,N
19-11-2017,26,30.4,28.3,80,0,6.2,3,270,1,N
20-11-2017,25.2,33.3,29,77,0,0.5,3,290,1,N
21-11-2017,24.8,32,28.1,83,6.5,4.3,4,300,1,N
22-11-2017,25.1,33.8,28.4,83,2.7,0.3,4,280,1,N
23-11-2017,25.4,31.8,27.9,85,22,2.9,4,320,1,N
24-11-2017,26,31.1,26.1,93,5.8,0.4,3,90,0,N
25-11-2017,24,33.4,28.8,80,119,0.2,3,340,1,S
26-11-2017,25.4,33.8,28.9,81,4.2,6.3,5,320,1,N
27-11-2017,26.3,33.2,27.8,86,0,2.5,3,280,0,N
28-11-2017,25,32.4,27.5,85,11.2,0,2,90,0,N
29-11-2017,24.2,33,28.5,82,9.3,0,5,280,1,N
30-11-2017,24.5,33.1,27.8,87,22.7,2.2,4,290,1,N
01-12-2017,25.2,28.8,26.9,88,1.4,1.1,2,300,0,N
02-12-2017,25.4,34,28.8,83,7.6,0,5,320,2,N
03-12-2017,25.8,34,29.4,76,7.7,3.2,5,310,2,N
04-12-2017,25.6,33.4,29.6,82,9.8,,4,300,1,N
05-12-2017,25.2,34.4,29.8,73,20.5,7,4,290,1,N
06-12-2017,27,34.3,29.9,77,0,4.2,4,280,1,N
07-12-2017,25.8,34.6,29,83,8.7,5.7,6,300,1,N
08-12-2017,26,33.6,27.7,86,2.5,4.2,5,310,1,N
09-12-2017,25.4,34.6,29.7,77,5.4,1.5,3,360,1,N
10-12-2017,25.8,34.2,28.6,83,11,3,4,190,0,N
11-12-2017,25.8,32.4,28.3,83,9.6,3.8,4,310,1,N
12-12-2017,25.5,33.8,27.7,82,1,1.1,7,300,1,N
13-12-2017,25.5,33.3,29,78,1.6,2.4,4,290,1,N
14-12-2017,26,32.2,27.3,84,0,3.8,4,330,1,N
15-12-2017,24.7,33.7,29.3,78,10.5,0,7,310,2,N
16-12-2017,25,34.2,29.3,75,0,6.8,5,290,1,N
17-12-2017,25,,27.9,81,,6.8,4,310,1,N
18-12-2017,24.6,32.8,27,87,51.6,4.5,6,280,2,W
19-12-2017,24.7,32,27.1,86,46.6,2.2,10,290,3,W
20-12-2017,25,33,27.8,84,3,2.6,8,360,1,N
21-12-2017,24.5,32.4,28.3,80,62.6,4.6,5,280,2,N
22-12-2017,25.2,30.6,27,83,8888,3.3,5,290,1,N
23-12-2017,24,35.2,29.9,71,1,0.5,3,310,1,N
24-12-2017,23.8,35.1,29.6,60,0,6.9,5,280,2,N
25-12-2017,23.8,34.8,29.8,62,0,8.8,6,290,2,W
26-12-2017,26.4,32.4,28,84,2,9.2,6,290,2,N
27-12-2017,25.4,32.5,28.8,80,4.2,1,5,300,2,NW
28-12-2017,26.2,32.7,28.9,76,0,1.9,5,290,2,N
29-12-2017,25.8,34,29.1,76,0,2.5,5,290,2,W
30-12-2017,26.5,32.5,27.1,86,8888,1.5,3,260,0,N
31-12-2017,25.6,33.1,28.6,81,8.4,2.5,4,310,1,N
