Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
31-01-2015,25,29.7,25.6,91,3.4,5.5,6,270,1,N
01-02-2015,24.2,32,27.6,83,9.3,0,7,310,2,N
02-02-2015,25,33.4,27.3,82,8888,8,4,280,2,W
03-02-2015,24.4,32.8,27.8,84,35.1,6,5,290,1,N
04-02-2015,24.5,33.1,27.8,81,21.8,7.4,4,270,1,N
05-02-2015,24.6,33.8,28.1,81,13.6,7.3,7,290,2,N
06-02-2015,,33,27.3,85,2.3,,4,330,2,N
07-02-2015,24,32.6,27.6,82,27.3,7.1,4,310,1,N
08-02-2015,24.7,32.2,27.6,82,,7.9,4,80,1,N
09-02-2015,25.6,31,27.5,84,0.3,5,4,300,1,N
10-02-2015,25,33.6,28.3,77,8888,3.2,5,290,2,W
11-02-2015,24.8,34,27.7,82,0,,7,320,3,W
12-02-2015,24.2,32.2,26.9,86,18,7.3,6,310,2,N
13-02-2015,24.6,31.5,26.8,87,8.6,3.5,3,270,1,N
14-02-2015,24.6,33.6,27.9,82,27.1,2.1,6,270,2,N
15-02-2015,23.6,32.6,27.5,82,18,6.4,5,320,2,N
16-02-2015,24,33.2,27.6,84,20.6,8.5,5,280,2,N
17-02-2015,24.2,32.2,28.5,81,9,8.5,4,350,1,N
18-02-2015,24.6,33.8,27.7,82,5.1,5.9,5,330,1,N
19-02-2015,25,31.6,27.6,85,7.8,7.4,5,320,2,N
20-02-2015,24,33.4,26.5,84,9.6,0.4,4,310,1,N
21-02-2015,24.2,34.2,27,82,24.2,7.2,6,140,2,N
22-02-2015,24.3,32.4,28,82,75.4,7.7,6,330,3,NW
23-02-2015,25.4,33.6,29.1,80,,7.6,7,290,2,N
24-02-2015,24.6,34,28.2,79,,6,5,290,2,N
25-02-2015,25.4,33.6,28.8,78,8888,7.1,5,320,2,N
26-02-2015,22.9,32.2,27.4,82,3.6,8,5,310,2,N
27-02-2015,24.4,33.8,27.9,81,2.2,1,6,270,1,N
28-02-2015,25.4,33.6,28.6,79,0.2,7.7,4,320,1,N
01-03-2015,25,33.5,27.6,82,4.3,5.8,4,290,2,N
02-03-2015,23.6,32.6,27.5,80,23.8,2.6,7,290,2,W
03-03-2015,24,33.2,28.2,79,8888,5.1,6,300,2,N
04-03-2015,25,32.6,28.3,77,0.2,,6,270,2,N
05-03-2015,24.2,33.2,27.6,82,33.2,3.5,5,310,1,N
06-03-2015,24.2,33.4,26.9,84,6.7,3,6,280,2,N
07-03-2015,24.4,33,27.9,80,51.6,5.6,5,280,2,N
08-03-2015,,,,,,,,,,
09-03-2015,25,33,27,84,0.2,2,6,320,2,W
10-03-2015,25.2,32.4,27.7,83,13.4,5.3,5,280,1,N
11-03-2015,25.4,32.6,28.2,81,1,4.2,6,290,3,W
12-03-2015,25.4,33.2,28.2,81,0,,6,310,2,W
13-03-2015,25.2,32.6,28.1,82,9.9,4.7,5,290,2,W
14-03-2015,25.2,31.7,28.1,85,1.4,3.3,3,320,1,N
15-03-2015,25,33.4,27.8,81,8888,1.3,5,260,2,N
16-03-2015,24,32.7,27.7,81,48.9,6.4,5,270,2,N
17-03-2015,24.4,33.4,28.4,79,10,9,5,330,1,N
18-03-2015,25.4,33.6,29.5,76,0,4,5,200,2,N
19-03-2015,24.2,33,28,79,29.7,7.1,3,270,1,N
20-03-2015,24.8,33.6,28.6,78,3.5,3.7,5,100,1,N
21-03-2015,24.6,33.4,28.2,81,6.3,2.9,4,70,1,N
22-03-2015,25,33.2,28.3,81,33.7,6.3,4,330,2,N
23-03-2015,,33.2,29.2,77,8888,5,5,70,2,N
24-03-2015,25.8,34,29.9,77,0,,4,310,1,N
25-03-2015,25.6,33.8,28.5,80,,7,4,80,1,N
26-03-2015,25.2,33.9,29.6,75,4.8,4.4,4,340,2,N
27-03-2015,26.6,33.6,30,75,,7.6,4,320,1,N
28-03-2015,26.6,33.6,29.4,77,8888,6.8,4,320,2,N
29-03-2015,25.4,34.6,29.6,74,,8.2,5,310,1,N
30-03-2015,26.5,34.4,29.9,75,,8.7,5,40,1,N
31-03-2015,25.8,34.9,29.8,73,,6.8,6,70,2,N
01-04-2015,26.8,34.6,29.7,76,8888,9,7,90,2,E
02-04-2015,27,33.2,29.3,79,6.9,8.7,4,310,2,E
03-04-2015,25,31.2,25.7,92,15.4,4.5,4,320,1,N
04-04-2015,24.6,33.4,28,85,7.1,0.5,3,100,1,N
05-04-2015,25,34.2,29.7,73,,5.5,6,340,2,N
06-04-2015,27.2,33.6,28,80,8888,6.6,6,70,2,E
07-04-2015,26.4,28.4,26.2,92,8888,4.3,4,310,1,N
08-04-2015,23.6,33.6,27.7,81,14.2,0.2,6,70,1,N
09-04-2015,24.5,34.8,29.2,79,,7.8,5,270,1,N
10-04-2015,25.6,34.3,29.2,75,,8.6,5,280,2,N
11-04-2015,26.5,33.4,29.5,77,0,6.3,4,320,1,N
12-04-2015,25,34,28.4,79,8888,3.3,4,300,2,N
13-04-2015,24.9,32.8,28.2,82,1.5,5.6,5,270,1,N
14-04-2015,25,33.4,28.2,79,8888,4.7,6,160,2,E
15-04-2015,24.5,32.7,28.2,81,28.3,6.1,5,100,2,N
16-04-2015,26.2,32.8,27.4,86,3.4,4.1,4,70,2,N
17-04-2015,26,32,27.1,90,0.8,5.3,4,270,1,N
18-04-2015,24.8,34.6,29.1,79,38.7,3,4,330,1,N
19-04-2015,24.6,33.2,27.8,85,8.1,7.3,3,310,1,N
20-04-2015,25.2,33.2,28.5,82,23.8,7,6,330,2,N
21-04-2015,25.4,32.8,28,85,1.8,8.5,4,330,1,N
22-04-2015,25.6,33.4,29,80,1.3,3.8,4,290,2,W
23-04-2015,26,33.6,28.2,82,0.6,7,8,280,2,N
24-04-2015,24.8,33.8,27.7,82,8888,4.3,6,310,2,W
25-04-2015,24.8,29.4,26.7,89,11.1,6,6,280,2,N
26-04-2015,25.2,32.2,27.9,82,8888,0,5,290,2,N
27-04-2015,24.6,33,27.6,83,0,1.1,4,150,1,N
28-04-2015,25,31.8,27.1,86,3.3,2.8,4,140,1,N
29-04-2015,25,33,28.6,82,2.3,1.9,5,340,1,N
30-04-2015,25.8,33.2,28.9,81,8888,5.4,5,280,1,N
01-05-2015,24.8,33,28.3,80,8.7,5.1,4,330,1,N
02-05-2015,24.5,31.8,26.5,88,42.4,4.8,4,260,2,N
03-05-2015,24.8,30.6,27,88,9,1.3,3,280,1,N
04-05-2015,25.6,30,27.4,88,2.1,1.6,3,150,0,N
05-05-2015,24,32.6,27.8,78,12.6,2.2,6,70,2,N
06-05-2015,24.7,33,28.4,75,,7.1,5,80,2,E
07-05-2015,24.6,32.4,27.9,73,,10.2,6,80,2,E
08-05-2015,24.2,32.6,28.1,78,,9.7,8,70,3,E
09-05-2015,24.8,32.9,28.5,73,,11.2,6,90,2,E
10-05-2015,25.6,33.1,28.9,74,0,10,6,100,3,E
11-05-2015,26.6,33,29.3,75,0,9.6,6,150,4,E
12-05-2015,27,33.6,29.6,74,8888,8.3,6,100,3,E
13-05-2015,,,,,,,,,,
14-05-2015,26,33.2,29.3,77,7.4,6.9,6,60,3,E
15-05-2015,27.2,32.8,29.6,70,,9,7,100,3,E
16-05-2015,25.4,32.8,28.3,75,,10.1,5,80,2,E
17-05-2015,25,32.8,28.1,73,0,9.8,6,90,2,E
18-05-2015,25.2,32.8,28.3,69,,10.2,6,70,3,E
19-05-2015,23.2,32.7,27.4,69,,9.9,5,120,2,E
20-05-2015,23.6,32.6,27.3,74,,10.1,6,70,3,E
21-05-2015,23.8,32.6,27.4,77,0,9.9,8,60,3,E
22-05-2015,23.8,33.2,27.9,74,0,,7,110,2,E
23-05-2015,24.4,33.4,28.5,76,0,10.5,6,80,2,E
24-05-2015,25.6,33.6,29,74,,9.1,5,90,2,E
25-05-2015,26.4,33,29.1,75,8888,8,6,100,3,E
26-05-2015,25.8,33.8,28.5,82,10.9,6.7,6,90,3,E
27-05-2015,26,33.8,29.1,77,3,7.7,6,90,2,E
28-05-2015,26.4,33.6,29.2,75,8888,6.5,6,70,2,E
29-05-2015,24.9,34.2,29,73,0,10.4,5,9,2,E
30-05-2015,25.6,34,29.1,74,,10.4,6,70,3,E
31-05-2015,26.2,33.8,28.9,79,,10.8,7,110,2,E
01-06-2015,26.5,33.8,29.7,73,0.2,6.1,8,70,3,E
02-06-2015,25.6,34.2,28.8,77,0,10.3,3,100,1,N
03-06-2015,25.8,34.5,29.4,74,8888,4.5,6,90,2,E
04-06-2015,26.2,33.3,29.8,70,8888,9.4,9,100,4,E
05-06-2015,26.4,34.2,29.6,70,,10.1,6,90,3,E
06-06-2015,26,33.2,29,73,0,9.3,8,100,3,E
07-06-2015,25.8,34,29.6,70,,9,6,90,3,E
08-06-2015,25.8,35.2,29,75,,7.4,4,90,1,N
09-06-2015,25.7,34.2,29.2,75,8888,6.2,6,90,2,N
10-06-2015,25.8,33.4,28.6,76,8888,5.8,5,90,2,E
11-06-2015,24.1,32.6,27.8,74,0,7.5,5,110,2,E
12-06-2015,22.8,33.1,,,0,8,5,90,2,E
13-06-2015,23.2,33.3,27.5,70,0,10.3,6,70,2,N
14-06-2015,23.4,33.2,27.7,71,,10,7,70,3,E
15-06-2015,23.2,32.6,27.1,70,,10.6,6,110,2,E
16-06-2015,22.2,33,27.2,68,,9.5,4,70,1,N
17-06-2015,22.4,33.3,27.3,67,,10.5,7,70,2,N
18-06-2015,22.6,33.8,27.9,69,,9.7,5,90,2,N
19-06-2015,23.6,32.8,27.7,70,,9.2,6,100,2,E
20-06-2015,24,32.6,27.5,74,0,9.3,7,90,3,E
21-06-2015,24,31.8,27.9,76,0,9,6,80,2,E
22-06-2015,22.4,33.2,27,74,0,7.5,5,80,1,N
23-06-2015,22.5,32.7,26.7,70,,10,6,60,2,N
24-06-2015,22.4,33.3,27.2,67,,10,6,100,2,N
25-06-2015,22.6,33,27.1,70,,9.6,6,90,2,E
26-06-2015,23,32.4,27.6,74,0,,6,80,4,E
27-06-2015,24.4,32.6,28.9,76,,7.5,7,90,3,E
28-06-2015,23.9,32.2,27.3,76,,8.1,4,130,2,E
29-06-2015,24.2,32.7,27.7,68,,9,6,90,2,E
30-06-2015,23,32.8,27.1,72,0,9.1,6,90,3,E
01-07-2015,23.3,32.4,27,71,0,9.5,6,70,3,E
02-07-2015,24.4,31.7,27.6,66,0,8.5,6,110,2,N
03-07-2015,23,31.6,26.5,71,,6.1,8,90,2,E
04-07-2015,22,33.1,26.4,67,,7.6,6,90,2,E
05-07-2015,21.8,32.2,26,71,,10.4,5,90,2,E
06-07-2015,22,32.4,26.4,71,0,9.5,6,90,2,E
07-07-2015,22.2,32.2,26.9,72,,10.4,6,70,2,E
08-07-2015,22.8,31.8,26.5,71,,8.5,5,110,2,E
09-07-2015,23,31,26.9,68,,9.1,4,130,2,N
10-07-2015,23.6,32.8,26.9,69,0,0.6,6,100,2,E
11-07-2015,23.4,32,27.1,77,0,7.4,8,100,4,E
12-07-2015,23.9,32.1,,,0,4.6,10,130,6,E
13-07-2015,26.4,32.2,29.1,70,8888,,10,90,6,E
14-07-2015,26,31.7,27.9,73,8888,9.7,10,100,5,E
15-07-2015,25.4,31.8,28.2,72,8888,8.9,8,100,5,E
16-07-2015,24.5,31.4,27.2,77,0,,10,80,4,E
17-07-2015,24.4,32.6,27.8,76,0,9.5,9,100,3,E
18-07-2015,24.7,32.2,27.4,72,,9.9,8,90,4,E
19-07-2015,23,32,26.7,75,,9.6,8,100,3,E
20-07-2015,23.8,32.6,27.5,75,0,10,6,100,3,E
21-07-2015,24,32.4,27.6,75,0,9.3,7,130,4,E
22-07-2015,24.8,32.6,28.7,69,0,9.5,9,100,3,E
23-07-2015,24.2,32.2,27.4,74,,10.1,6,110,3,E
24-07-2015,24.6,33.4,28,76,,9.4,6,80,3,E
25-07-2015,24.1,33.4,27.7,70,0,9.9,7,90,3,E
26-07-2015,22.8,32.6,26.8,72,0,9.7,8,110,3,E
27-07-2015,23.2,32.9,27.3,71,,10.5,8,150,3,E
28-07-2015,23.6,33.4,27.6,75,,10.2,7,100,3,E
29-07-2015,23.6,33.2,27.4,73,,10,6,80,3,E
30-07-2015,24.2,33,28.4,72,0,10.1,7,110,4,E
31-07-2015,24.4,33.2,28,70,0,9.5,7,100,3,E
01-08-2015,24.3,32.4,27.6,69,0,10,7,110,2,E
02-08-2015,22,32.4,26.3,65,,7,6,110,3,E
03-08-2015,21.8,32.7,26.4,71,,9.9,7,70,4,E
04-08-2015,22,32.4,27,70,0,10.1,8,70,3,E
05-08-2015,23.4,32.4,27.4,69,0,9,8,120,4,E
06-08-2015,24.2,31.4,27.6,73,,9.6,6,60,3,E
07-08-2015,25.4,31.8,27.8,75,8888,5.8,6,100,4,E
08-08-2015,24.8,32.5,27.5,73,8888,8,7,110,4,E
09-08-2015,24.9,31.4,27.5,75,0,7,7,90,4,E
10-08-2015,25.4,32.8,28.7,71,,4.7,8,70,5,E
11-08-2015,26.2,32.5,28.8,70,,10,10,100,5,E
12-08-2015,25.5,34,28.6,74,0,10,5,70,2,E
13-08-2015,24.2,34.3,28.1,71,0,8.2,8,110,5,E
14-08-2015,24.4,32.8,28.6,71,,10.2,7,80,5,E
15-08-2015,26.5,31.8,28.4,71,8888,9.3,10,100,6,E
16-08-2015,25,32.6,28.1,69,0,9.1,11,100,4,E
17-08-2015,25,32.2,28.3,66,0,9.5,8,120,4,E
18-08-2015,22.9,32.7,26.9,68,,10.4,5,70,3,E
19-08-2015,23.6,32.2,27.8,70,,10,6,70,3,E
20-08-2015,22.6,31.5,26.4,69,0,9.1,6,90,3,E
21-08-2015,22,32.4,26.5,67,0,9.5,7,90,3,E
22-08-2015,22.1,32.2,26.4,67,,9.8,5,110,2,E
23-08-2015,22.2,32.6,26.9,65,,9,6,130,3,E
24-08-2015,22.4,33.2,26.9,67,0,10,6,130,3,E
25-08-2015,22.8,33.8,27.8,68,0,10,6,90,2,E
26-08-2015,22.4,33.3,27.8,68,,10.2,6,70,3,E
27-08-2015,24,33.6,28.1,67,,10.2,7,90,3,E
28-08-2015,24,34.2,28.3,67,0,10.2,6,100,3,E
29-08-2015,23.8,33.8,28.4,67,0,10.2,8,140,4,E
30-08-2015,24,34.2,28.2,70,,10.3,6,70,3,E
31-08-2015,23.3,34.2,28,65,,10,6,140,3,E
01-09-2015,23.3,33.8,28.3,63,0,9.9,6,70,3,E
02-09-2015,23,33.7,28.6,61,0,10,7,90,3,E
03-09-2015,22.8,,27.8,66,,9.8,7,150,3,E
04-09-2015,23,33.6,27.5,65,,9.3,6,80,3,E
05-09-2015,23,33.2,27.8,63,0,9.2,12,90,3,E
06-09-2015,22.8,33.5,27.9,63,0,9.2,8,90,3,E
07-09-2015,22.7,33.6,27.6,67,,9.1,7,110,3,E
08-09-2015,23.8,33.9,28.2,62,,9.1,7,100,3,E
09-09-2015,23.4,33.4,28,64,0,9,7,100,4,E
10-09-2015,23.6,33.2,27.5,72,0,8.5,10,130,4,E
11-09-2015,24,33.2,28.2,65,,9.1,9,110,3,E
12-09-2015,25,33.6,28.4,67,,9,7,80,4,E
13-09-2015,24.9,33.6,28.1,63,0,8.9,7,300,3,E
14-09-2015,22.8,33,27.4,65,0,8.8,7,70,3,E
15-09-2015,22.8,33.4,28.1,62,,,5,90,2,E
16-09-2015,23.4,33.4,28,64,,9,6,60,3,E
17-09-2015,23.3,33.3,29.2,68,0,8.8,10,100,5,E
18-09-2015,25.6,34,29.9,66,0,8.8,8,90,4,E
19-09-2015,23.8,24.6,28.4,69,,9,5,100,2,E
20-09-2015,24.4,35.7,29.3,66,,8.9,5,70,2,E
21-09-2015,24.6,35,29.3,63,0,8.8,9,110,2,E
22-09-2015,23.6,35,28.7,66,0,8.8,10,50,3,E
23-09-2015,24.2,34.6,29,64,,9,4,70,2,E
24-09-2015,24.2,34.7,28.6,65,,8.8,4,70,2,E
25-09-2015,23.2,33.6,28.3,63,,9,6,100,2,E
26-09-2015,24,34,28.8,64,0,8.9,8,70,3,E
27-09-2015,23,33,28.6,69,0,8.9,6,110,3,E
28-09-2015,25,33.7,28.8,67,,8,5,70,2,E
29-09-2015,25,34.4,29.1,65,0,8.1,4,80,3,E
30-09-2015,25.8,34.5,30,63,0,9.1,8,90,4,E
01-10-2015,25.4,33.6,29.5,69,,9.2,5,70,3,E
02-10-2015,25.4,33.9,29.5,69,,9.2,6,60,4,E
03-10-2015,26.8,34.4,29.9,66,0,8.9,6,60,4,E
04-10-2015,26.2,34.2,30,61,0,9.5,8,100,4,E
05-10-2015,26,34.8,29.6,66,,9.2,5,70,2,E
06-10-2015,24.2,35.4,29.6,64,,9.5,4,80,1,E
07-10-2015,24.6,35,29.2,64,,9.5,4,70,2,E
08-10-2015,24.2,35.2,29,68,0,9.5,7,90,2,E
09-10-2015,24.4,35.4,29.6,63,0,9.5,6,90,3,E
10-10-2015,26.4,34,29.8,69,,9,7,50,3,E
11-10-2015,26.4,34.6,29.7,69,0,9.8,5,70,2,E
12-10-2015,25,34.8,29.9,64,0,10.6,10,90,3,E
13-10-2015,24.8,36.2,29.9,65,,9.7,4,90,2,E
14-10-2015,25.8,35.6,29.8,65,,8.3,5,60,2,E
15-10-2015,24.6,35.4,29.7,61,0,9.6,5,70,2,E
16-10-2015,24,36.2,29.8,62,0,8.5,11,80,3,E
17-10-2015,24.3,35.8,29.9,61,0,10,5,60,3,E
18-10-2015,26,35.7,29.8,64,,10.1,4,70,2,E
19-10-2015,25,36.8,29.9,64,,8.8,5,50,3,E
20-10-2015,26.2,35.5,30.6,64,0,9,8,70,4,E
21-10-2015,25.5,35.6,30.3,59,,9.9,6,50,3,E
22-10-2015,25.6,35,30,62,,10,6,60,2,E
23-10-2015,24.6,34.2,28.7,64,0,9.4,5,60,2,E
24-10-2015,24.2,35.6,29.8,60,0,9.5,8,100,4,E
25-10-2015,26,35.2,29.4,65,,9.6,5,70,2,E
26-10-2015,25,36.4,30.1,65,,9.4,4,80,2,E
27-10-2015,26.1,36.6,30.6,65,0,9.7,5,60,2,E
28-10-2015,27,36.5,31,64,0,9.5,7,90,3,E
29-10-2015,26.5,35.2,30.4,66,,10,6,60,3,E
30-10-2015,27.6,36.5,31.1,64,,8.8,5,60,2,E
31-10-2015,26.5,35.8,30.6,66,0,9.9,4,90,1,E
01-11-2015,26,37.6,30.9,64,0,8.6,5,280,2,N
02-11-2015,26.2,36.6,31.1,64,,10,4,60,1,N
03-11-2015,27.5,37,30.6,67,,10,3,70,1,N
04-11-2015,26,35.2,30.2,73,8.2,8.3,2,20,1,N
05-11-2015,26.6,35.6,30.7,69,0,9.6,9,100,3,E
06-11-2015,26.9,36,30.7,69,,10.1,4,60,2,E
07-11-2015,27.6,35.3,30.8,68,,8.4,4,50,1,N
08-11-2015,26.8,36.4,30.6,67,0,3.8,3,70,1,N
09-11-2015,26.4,36.3,31,69,0,6,6,290,2,N
10-11-2015,25.8,34.6,29.7,80,67.9,7.9,2,70,0,N
11-11-2015,25.2,34.8,29.7,71,9.1,6.6,4,20,1,N
12-11-2015,26.7,35.8,30.7,68,0,9.3,4,60,2,E
13-11-2015,27,36,31.3,65,0,9.5,7,80,2,N
14-11-2015,27.2,36,30.9,67,,9,4,60,1,N
15-11-2015,26.4,35.8,31,65,,8.8,4,40,2,E
16-11-2015,27.2,36.4,31.4,62,0,9,4,90,1,E
17-11-2015,27.4,36,31.2,64,0,10,3,60,1,N
18-11-2015,27.2,36.6,31.4,63,,9.5,3,50,1,N
19-11-2015,26.9,36.4,31.8,64,4.1,10,4,60,2,E
20-11-2015,27.1,36.4,31.4,63,0,9.6,8,110,2,E
21-11-2015,27.5,36.6,31.9,64,0,0,7,80,2,N
22-11-2015,27.4,36.2,31.9,62,,9.6,5,70,2,N
23-11-2015,28.6,36.9,32.8,58,,10,5,60,2,E
24-11-2015,27.6,37.6,31.7,65,0,10.1,3,60,1,N
25-11-2015,27.4,35,30.5,73,11.6,10,5,360,1,N
26-11-2015,24.8,35.4,29.7,74,50.6,3,5,90,1,N
27-11-2015,25.3,35,30.2,71,16.4,7.6,3,80,1,N
28-11-2015,27.3,35.4,29.5,73,8888,5.3,3,60,0,N
29-11-2015,27.2,36.4,30.7,68,0,6,6,70,1,N
30-11-2015,25.9,36.4,30.5,70,8888,5.9,4,60,1,N
01-12-2015,27.4,37.2,31.5,69,,9.4,3,20,1,N
02-12-2015,26.9,36.2,31,69,0,8.4,3,50,1,N
03-12-2015,26.4,33.2,29.7,75,3,8.2,5,300,1,N
04-12-2015,26,35.6,29.7,73,0.2,2.9,4,80,1,N
05-12-2015,26.8,35.2,30.7,71,2,8.5,5,90,1,N
06-12-2015,26,32.4,27.3,89,7,3.6,3,60,0,N
07-12-2015,,34.8,29.6,77,24.4,,7,70,1,N
08-12-2015,26.6,34.7,30.1,73,,5.8,5,50,1,N
09-12-2015,25.6,35.7,29.6,74,8888,6.1,3,30,1,N
10-12-2015,26.2,35.6,31.4,70,0,6.9,3,20,1,N
11-12-2015,26.4,35.4,30.1,71,0,6.5,7,90,1,N
12-12-2015,26.5,35.2,29.7,75,8888,4,5,360,1,N
13-12-2015,25.8,35.4,30.2,71,,,2,270,1,N
14-12-2015,26,32.2,27,88,8888,7.4,3,50,0,N
15-12-2015,24.6,31.4,27.7,83,20.4,0,3,320,1,N
16-12-2015,25.1,32.8,27.9,83,,0,3,290,1,W
17-12-2015,25.4,32,27.9,80,8888,1.8,4,300,1,W
18-12-2015,25.9,33.2,28.5,74,8888,0.1,5,270,2,W
19-12-2015,25.2,33.8,28.4,78,2.2,,9,290,3,W
20-12-2015,26,35,29.2,77,,2,5,310,1,N
21-12-2015,26,32.7,29.1,78,0.4,7.8,3,290,1,N
22-12-2015,25.2,33.8,29.4,77,8.1,2.2,4,320,2,NW
23-12-2015,26,34.4,29.8,76,0,7,7,320,2,N
24-12-2015,25.8,34.2,29.8,75,7.6,5.7,3,320,1,W
25-12-2015,26.6,34.4,29.1,76,,5,3,310,1,W
26-12-2015,26.6,36,29.9,75,0,2.3,4,300,1,N
27-12-2015,26,34.6,29.7,73,8888,8.8,6,320,1,N
28-12-2015,25.6,34.4,29.2,76,4.7,7.2,5,200,1,N
29-12-2015,27,34.8,28.6,80,2.3,6.6,4,230,1,N
30-12-2015,24.3,34.8,28.7,80,17.8,5,3,40,1,N
31-12-2015,25.7,34.2,29.4,80,37.5,8,5,90,1,N
